0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0493,-0.0758,0.0494,N,0,0,0,0,0,0,0,0,0,0,0,0
2.4085,-0.0138,0.0999,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0737,1.2400,0.1916,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4623,1.2392,0.2278,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2350,0.0465,0.1740,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6772,0.0196,0.1610,C,0,0,0,0,0,0,0,0,0,0,0,0
7.5577,1.5644,0.0728,S,0,0,1,0,0,0,0,0,0,0,0,0
7.4116,2.1496,-1.2617,O,0,0,0,0,0,0,0,0,0,0,0,0
7.2603,2.3632,1.2535,O,0,0,0,0,0,0,0,0,0,0,0,0
9.1220,1.0762,0.2023,O,0,0,0,0,0,0,0,0,0,0,0,0
7.3784,-1.1852,0.1540,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7140,-2.4161,0.1142,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6318,-3.8721,0.2836,S,0,0,1,0,0,0,0,0,0,0,0,0
6.8398,-4.9869,-0.2936,O,0,0,0,0,0,0,0,0,0,0,0,0
9.0221,-3.6892,-0.1128,O,0,0,0,0,0,0,0,0,0,0,0,0
7.5955,-4.1357,1.9217,O,0,0,0,0,0,0,0,0,0,0,0,0
5.2709,-2.4523,0.0844,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5755,-3.5982,-0.0219,O,0,0,0,0,0,0,0,0,0,0,0,0
4.5591,-1.2280,0.1151,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1418,-1.2217,0.0617,C,0,0,0,0,0,0,0,0,0,0,0,0
0.4874,0.7668,0.0766,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5692,-0.9658,-0.0146,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5078,2.1715,0.2340,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9811,2.1949,0.3036,H,0,0,0,0,0,0,0,0,0,0,0,0
9.5173,1.1828,-0.6808,H,0,0,0,0,0,0,0,0,0,0,0,0
8.4684,-1.1809,0.1796,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7962,-5.0792,2.0648,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2100,-4.3395,-0.1768,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6179,-2.1766,-0.0131,H,0,0,0,0,0,0,0,0,0,0,0,0
