0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.8871,-0.0899,0.1482,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1775,0.0980,-0.6499,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7799,1.4846,-0.4426,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9958,1.6921,-1.1626,N,0,0,0,0,0,0,0,0,0,0,0,0
4.7405,2.9585,-1.2527,C,0,0,1,0,0,0,0,0,0,0,0,0
4.2904,4.0150,-0.2898,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7347,4.0691,1.0698,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2035,4.9791,1.9608,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1815,5.9042,1.5712,C,0,0,0,0,0,0,0,0,0,0,0,0
2.0213,6.4454,2.8481,Cl,0,0,0,0,0,0,0,0,0,0,0,0
2.7605,5.8606,0.2091,C,0,0,0,0,0,0,0,0,0,0,0,0
1.6191,7.0781,-0.3922,Cl,0,0,0,0,0,0,0,0,0,0,0,0
3.3010,4.9702,-0.6936,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2733,2.6169,-1.3051,C,0,0,1,0,0,0,0,0,0,0,0,0
6.4223,1.2707,-1.7850,O,0,0,0,0,0,0,0,0,0,0,0,0
7.0993,0.3736,-0.9257,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1184,3.5853,-2.1909,C,0,0,1,0,0,0,0,0,0,0,0,0
7.0194,5.0365,-1.6841,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5937,3.1401,-2.1038,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6726,3.5090,-3.6640,C,0,0,0,0,0,0,0,0,0,0,0,0
0.4685,-1.0936,-0.0161,H,0,0,0,0,0,0,0,0,0,0,0,0
0.1221,0.6456,-0.1474,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0622,0.0285,1.2295,H,0,0,0,0,0,0,0,0,0,0,0,0
1.9788,-0.0542,-1.7251,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9153,-0.6687,-0.3542,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0028,1.7003,0.6204,H,0,0,0,0,0,0,0,0,0,0,0,0
2.0862,2.3001,-0.7139,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4199,0.9235,-1.6916,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4734,3.2717,-2.2833,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5356,3.4099,1.4218,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5770,5.0185,2.9883,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0086,5.0559,-1.7455,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6551,2.6713,-0.2732,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1365,-0.6015,-1.4337,H,0,0,0,0,0,0,0,0,0,0,0,0
6.5795,0.2493,0.0447,H,0,0,0,0,0,0,0,0,0,0,0,0
8.1326,0.6995,-0.7208,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3023,5.1162,-0.6231,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0072,5.4504,-1.7780,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7061,5.6730,-2.2657,H,0,0,0,0,0,0,0,0,0,0,0,0
8.9582,3.1528,-1.0632,H,0,0,0,0,0,0,0,0,0,0,0,0
9.2279,3.8308,-2.6807,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7425,2.1306,-2.5149,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6666,3.9309,-3.8228,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6781,2.4705,-4.0285,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3590,4.0942,-4.2953,H,0,0,0,0,0,0,0,0,0,0,0,0
