0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.8038,-0.1140,0.0769,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2930,0.0674,0.0788,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9390,1.2936,0.0737,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4347,2.5719,0.0670,N,0,0,0,0,0,0,0,0,0,0,0,0
3.5222,3.3210,0.0646,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7477,2.6602,0.0714,N,0,0,0,0,0,0,0,0,0,0,0,0
4.3873,1.4010,0.0756,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3003,0.2104,0.0824,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5062,0.2609,0.0894,O,0,0,0,0,0,0,0,0,0,0,0,0
4.4922,-0.9325,0.0880,N,0,0,0,0,0,0,0,0,0,0,0,0
3.1927,-1.0431,0.0866,C,0,0,0,0,0,0,0,0,0,0,0,0
0.3200,0.8718,0.0723,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4613,-0.6676,0.9671,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4643,-0.6742,-0.8104,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4877,4.4129,0.0603,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8135,-2.0756,0.0916,H,0,0,0,0,0,0,0,0,0,0,0,0
