0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.4291,0.0653,-1.7998,O,0,0,0,0,0,0,0,0,0,0,0,0
2.5782,0.1574,-1.3095,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3922,1.3207,-1.2834,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8131,2.4334,-1.8034,O,0,0,0,0,0,0,0,0,0,0,0,0
3.4391,3.6921,-1.6661,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4926,4.7311,-2.2582,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0003,6.0783,-2.1133,N,0,0,0,0,0,0,0,0,0,0,0,0
4.1124,6.4517,-2.9819,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2442,7.9752,-2.7897,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8460,8.4247,-2.2822,C,0,0,0,0,0,0,0,0,0,0,0,0
2.0101,7.1350,-2.2864,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7265,1.2935,-0.7252,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2453,0.0551,-0.3761,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4702,-1.1196,-0.4721,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1254,-1.0550,-0.7531,N,0,0,0,0,0,0,0,0,0,0,0,0
2.2862,-2.2468,-0.7461,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2063,-3.0272,-2.0736,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5237,-3.6237,-2.6237,C,0,0,1,0,0,0,0,0,0,0,0,0
4.1062,-4.7653,-1.7659,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3290,-6.0807,-1.9223,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2013,-6.4623,-3.4018,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6068,-5.3030,-4.2041,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4115,-4.1024,-4.0065,N,0,0,0,0,0,0,0,0,0,0,0,0
4.4130,3.6978,-2.1916,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6305,3.9309,-0.6031,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5344,4.6518,-1.7204,H,0,0,0,0,0,0,0,0,0,0,0,0
2.2832,4.4631,-3.3198,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8856,6.2135,-4.0482,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0339,5.9084,-2.7191,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5342,8.4715,-3.7278,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0207,8.2085,-2.0461,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3939,9.2054,-2.9119,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9193,8.8285,-1.2613,H,0,0,0,0,0,0,0,0,0,0,0,0
1.4670,7.0297,-3.2553,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2545,7.0998,-1.4848,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3310,2.1957,-0.6609,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2833,-0.0442,-0.0497,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9030,-2.1100,-0.3314,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2692,-1.9152,-0.4928,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6532,-2.8895,0.0704,H,0,0,0,0,0,0,0,0,0,0,0,0
1.7896,-2.3386,-2.8272,H,0,0,0,0,0,0,0,0,0,0,0,0
1.4518,-3.8199,-1.9297,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2687,-2.8097,-2.6447,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1468,-4.4698,-0.7040,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1484,-4.9279,-2.0884,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3199,-5.9804,-1.4827,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8302,-6.8831,-1.3554,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5786,-7.3646,-3.5218,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2010,-6.6957,-3.8078,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5374,-5.1796,-3.9164,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6106,-5.5452,-5.2798,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1027,-3.3507,-4.6193,H,0,0,0,0,0,0,0,0,0,0,0,0
