0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3.3334,2.5748,-1.3654,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5548,1.3142,-1.7510,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0909,-0.0077,-1.1626,C,0,0,1,0,0,0,0,0,0,0,0,0
2.1688,-1.1848,-1.5191,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5781,-0.2459,-1.5094,C,0,0,1,0,0,0,0,0,0,0,0,0
5.0983,-1.4399,-0.8417,N,0,0,0,0,0,0,0,0,0,0,0,0
6.3840,-1.5381,-0.4289,C,0,0,0,0,0,0,0,0,0,0,0,0
7.2345,-0.6790,-0.6566,O,0,0,0,0,0,0,0,0,0,0,0,0
6.7191,-2.8424,0.3352,C,0,0,1,0,0,0,0,0,0,0,0,0
8.2125,-2.9476,0.6427,C,0,0,0,0,0,0,0,0,0,0,0,0
8.6476,-4.3409,1.1013,C,0,0,0,0,0,0,0,0,0,0,0,0
10.0070,-4.3071,1.8042,C,0,0,0,0,0,0,0,0,0,0,0,0
10.8067,-5.3881,1.5853,N,0,0,0,0,0,0,0,0,0,0,0,0
10.3296,-3.3875,2.5346,O,0,0,0,0,0,0,0,0,0,0,0,0
5.9340,-2.9677,1.5668,N,0,0,0,0,0,0,0,0,0,0,0,0
4.6625,-3.4398,1.6026,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0390,-3.7281,0.5818,O,0,0,0,0,0,0,0,0,0,0,0,0
4.0529,-3.6614,2.9925,C,0,0,1,0,0,0,0,0,0,0,0,0
2.6055,-3.8046,2.9573,N,0,0,0,0,0,0,0,0,0,0,0,0
4.6324,-4.9382,3.6541,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9685,-5.1915,4.8539,O,0,0,0,0,0,0,0,0,0,0,0,0
4.9055,-0.2991,-3.0188,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0538,-0.4635,-3.9037,O,0,0,0,0,0,0,0,0,0,0,0,0
6.2185,-0.1616,-3.2989,N,0,0,0,0,0,0,0,0,0,0,0,0
6.7529,-0.0512,-4.6536,C,0,0,1,0,0,0,0,0,0,0,0,0
8.1852,0.5233,-4.6171,C,0,0,0,0,0,0,0,0,0,0,0,0
8.2490,1.9243,-4.1008,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5505,2.1896,-2.7208,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5217,3.5252,-2.2207,C,0,0,0,0,0,0,0,0,0,0,0,0
8.2019,4.6027,-3.0946,C,0,0,0,0,0,0,0,0,0,0,0,0
7.9139,4.3573,-4.4693,C,0,0,0,0,0,0,0,0,0,0,0,0
7.9450,3.0224,-4.9720,C,0,0,0,0,0,0,0,0,0,0,0,0
