0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.7650,1.5556,0.6549,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3819,0.3565,1.5214,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0513,-0.9669,1.0855,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5517,-0.9897,1.1833,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3110,-0.8769,0.0993,N,0,0,0,0,0,0,0,0,0,0,0,0
6.6376,-0.8874,0.5046,C,0,0,0,0,0,0,0,0,0,0,0,0
7.8002,-0.8263,-0.2917,C,0,0,0,0,0,0,0,0,0,0,0,0
9.0559,-0.9073,0.3996,C,0,0,0,0,0,0,0,0,0,0,0,0
9.0977,-1.0133,1.7748,C,0,0,0,0,0,0,0,0,0,0,0,0
10.7498,-1.1376,2.7021,Br,0,0,0,0,0,0,0,0,0,0,0,0
7.9092,-1.0509,2.5644,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7213,-0.9885,1.8520,N,0,0,0,0,0,0,0,0,0,0,0,0
5.3778,-1.0671,2.3505,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0604,-1.1600,3.7849,C,0,0,0,0,0,0,0,0,0,0,0,0
5.8769,-1.0173,4.6652,O,0,0,0,0,0,0,0,0,0,0,0,0
3.7674,-1.3954,4.0948,O,0,0,0,0,0,0,0,0,0,0,0,0
2.2519,2.4663,1.0010,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4872,1.3916,-0.3989,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8483,1.7521,0.6815,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2892,0.2063,1.4859,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6239,0.5632,2.5783,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8113,-1.1694,0.0304,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6108,-1.8155,1.6461,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7214,-0.7400,-1.3715,H,0,0,0,0,0,0,0,0,0,0,0,0
9.9870,-0.8898,-0.1697,H,0,0,0,0,0,0,0,0,0,0,0,0
7.8506,-1.0702,3.6460,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2302,-1.5648,3.3077,H,0,0,0,0,0,0,0,0,0,0,0,0
