0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.9190,1.5035,1.2595,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1113,0.4895,0.1396,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0089,-0.7554,0.3552,O,0,0,0,0,0,0,0,0,0,0,0,0
3.4149,0.9787,-1.1852,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5453,2.3269,-1.5118,N,0,0,0,0,0,0,0,0,0,0,0,0
3.8154,2.3674,-2.7793,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0345,3.5779,-3.5546,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9587,4.8426,-2.9167,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1605,6.0075,-3.6241,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4519,5.9711,-5.0248,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6504,7.1239,-5.7334,N,0,0,0,0,0,0,0,0,0,0,0,0
4.9438,7.0798,-7.1614,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5723,8.4240,-5.0767,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5282,4.6929,-5.6604,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3240,3.5321,-4.9398,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8926,1.1778,-3.3983,O,0,0,0,0,0,0,0,0,0,0,0,0
3.6350,0.2463,-2.3795,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6394,-1.1917,-2.6998,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6959,0.9408,2.1779,H,0,0,0,0,0,0,0,0,0,0,0,0
2.0850,2.2050,1.0721,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8158,2.1239,1.4430,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7351,4.8583,-1.8494,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0937,6.9588,-3.0993,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1263,6.5972,-7.7208,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8744,6.5240,-7.3596,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0644,8.1009,-7.5382,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5758,8.5877,-4.6360,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7592,9.2132,-5.8125,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3235,8.5106,-4.2752,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7489,4.6185,-6.7237,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3833,2.5601,-5.4295,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8763,-1.4721,-3.4547,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4166,-1.7096,-1.7552,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6161,-1.5487,-3.0863,H,0,0,0,0,0,0,0,0,0,0,0,0
