0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9715,-0.6370,0.2481,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4926,-0.4934,0.1815,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0757,0.3641,1.3089,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6004,0.5056,1.2533,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1622,1.3848,2.3752,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7003,1.4235,2.4414,C,0,0,1,0,0,0,0,0,0,0,0,0
7.3965,1.9805,1.1951,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1473,2.1371,3.6522,N,0,0,0,0,0,0,0,0,0,0,0,0
7.8186,1.5474,4.6694,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3019,-0.1615,4.7959,S,0,0,0,0,0,0,0,0,0,0,0,0
8.0714,2.4899,5.6047,N,0,0,0,0,0,0,0,0,0,0,0,0
8.5627,2.3201,6.4723,H,0,0,0,0,0,0,0,0,0,0,0,0
7.5571,3.7233,5.1996,C,0,0,0,0,0,0,0,0,0,0,0,0
7.5718,4.9843,5.8276,C,0,0,0,0,0,0,0,0,0,0,0,0
6.9364,6.0337,5.1051,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3368,5.8447,3.8632,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6760,6.9907,3.1392,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3316,4.5555,3.2396,C,0,0,0,0,0,0,0,0,0,0,0,0
6.9623,3.5045,3.9496,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5871,-1.2573,-0.5772,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4729,0.3449,0.1863,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6540,-1.1076,1.1937,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7796,-0.0561,-0.7922,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9594,-1.4951,0.2087,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7848,-0.0678,2.2844,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6154,1.3691,1.2784,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8852,0.9187,0.2698,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0602,-0.4996,1.3041,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7972,1.0100,3.3467,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7717,2.4107,2.2799,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0444,0.3851,2.5722,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0997,3.0194,0.9938,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1480,1.3711,0.3142,H,0,0,0,0,0,0,0,0,0,0,0,0
8.4889,1.9585,1.3251,H,0,0,0,0,0,0,0,0,0,0,0,0
8.0366,5.1474,6.7994,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9195,7.0339,5.5474,H,0,0,0,0,0,0,0,0,0,0,0,0
5.7408,7.9278,3.7121,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6068,6.7843,2.9484,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1406,7.1655,2.1514,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8579,4.4120,2.2712,H,0,0,0,0,0,0,0,0,0,0,0,0
