0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0190,0.3381,0.1522,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4619,0.2746,0.2982,N,0,0,0,0,0,0,0,0,0,0,0,0
3.1171,-1.0197,0.3529,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2021,1.4304,0.3794,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5836,2.7115,0.3287,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3334,3.8722,0.4075,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7450,3.8393,0.5420,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5054,5.0274,0.6187,C,0,0,0,0,0,0,0,0,0,0,0,0
6.1644,6.0605,0.6830,C,0,0,0,0,0,0,0,0,0,0,0,0
6.9253,7.2564,0.7545,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3307,7.1858,0.8772,C,0,0,0,0,0,0,0,0,0,0,0,0
9.1088,8.3667,0.9479,C,0,0,0,0,0,0,0,0,0,0,0,0
10.5260,8.3395,1.0709,C,0,0,0,0,0,0,0,0,0,0,0,0
11.2672,9.5060,1.1380,C,0,0,0,0,0,0,0,0,0,0,0,0
10.6450,10.7845,1.0877,C,0,0,0,0,0,0,0,0,0,0,0,0
11.3837,11.9906,1.1553,C,0,0,0,0,0,0,0,0,0,0,0,0
10.7273,13.2403,1.1019,C,0,0,0,0,0,0,0,0,0,0,0,0
11.4882,14.4362,1.1735,C,0,0,0,0,0,0,0,0,0,0,0,0
12.1476,15.4691,1.2372,C,0,0,0,0,0,0,0,0,0,0,0,0
12.9092,16.6565,1.3126,C,0,0,0,0,0,0,0,0,0,0,0,0
12.2959,17.9342,1.2596,C,0,0,0,0,0,0,0,0,0,0,0,0
13.0379,19.1002,1.3360,C,0,0,0,0,0,0,0,0,0,0,0,0
14.4544,19.0641,1.4726,C,0,0,0,0,0,0,0,0,0,0,0,0
15.1957,20.2192,1.5525,N,0,0,0,0,0,0,0,0,0,0,0,0
16.6386,20.1546,1.6982,C,0,0,0,0,0,0,0,0,0,0,0,0
14.5415,21.5142,1.4981,C,0,0,0,0,0,0,0,0,0,0,0,0
15.0718,17.7825,1.5240,C,0,0,0,0,0,0,0,0,0,0,0,0
14.3208,16.6224,1.4464,C,0,0,0,0,0,0,0,0,0,0,0,0
9.3220,13.3108,0.9792,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5438,12.1299,0.9085,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1266,12.1571,0.7856,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3854,10.9906,0.7185,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0076,9.7121,0.7688,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2690,8.5060,0.7011,C,0,0,0,0,0,0,0,0,0,0,0,0
8.4455,9.6490,0.8937,C,0,0,0,0,0,0,0,0,0,0,0,0
9.2071,10.8476,0.9628,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3595,2.5621,0.5943,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6185,1.3955,0.5168,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6138,-0.6797,0.0973,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7211,0.8713,-0.7682,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5391,0.8481,1.0066,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3637,-1.8125,0.2710,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6617,-1.1667,1.3026,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8393,-1.1517,-0.4726,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5027,2.7975,0.2264,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8312,4.8407,0.3653,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8219,6.2122,0.9172,H,0,0,0,0,0,0,0,0,0,0,0,0
11.0277,7.3688,1.1117,H,0,0,0,0,0,0,0,0,0,0,0,0
12.3557,9.4589,1.2317,H,0,0,0,0,0,0,0,0,0,0,0,0
12.4703,11.9541,1.2495,H,0,0,0,0,0,0,0,0,0,0,0,0
11.2105,17.9932,1.1566,H,0,0,0,0,0,0,0,0,0,0,0,0
12.5134,20.0535,1.2904,H,0,0,0,0,0,0,0,0,0,0,0,0
16.9363,19.6226,2.6193,H,0,0,0,0,0,0,0,0,0,0,0,0
17.0449,21.1720,1.7511,H,0,0,0,0,0,0,0,0,0,0,0,0
17.1176,19.6426,0.8445,H,0,0,0,0,0,0,0,0,0,0,0,0
13.9960,21.6612,0.5489,H,0,0,0,0,0,0,0,0,0,0,0,0
15.2958,22.3063,1.5787,H,0,0,0,0,0,0,0,0,0,0,0,0
13.8205,21.6471,2.3244,H,0,0,0,0,0,0,0,0,0,0,0,0
16.1526,17.6955,1.6259,H,0,0,0,0,0,0,0,0,0,0,0,0
14.8222,15.6535,1.4891,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8308,14.2845,0.9393,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6250,13.1279,0.7448,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2970,11.0378,0.6248,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1824,8.5426,0.6070,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4448,2.5040,0.6979,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1439,0.4426,0.5620,H,0,0,0,0,0,0,0,0,0,0,0,0
