0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8.3829,1.9552,1.5987,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4222,2.9622,0.9564,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5271,2.4102,-0.1718,C,0,0,2,0,0,0,0,0,0,0,0,0
7.1871,1.9968,-0.9472,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6807,3.5283,-0.7921,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6746,1.1718,0.2502,C,0,0,2,0,0,0,0,0,0,0,0,0
6.3455,0.4236,0.6811,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9833,0.5789,-0.8883,N,0,0,0,0,0,0,0,0,0,0,0,0
4.8359,-0.7364,-1.2195,C,0,0,0,0,0,0,0,0,0,0,0,0
5.8544,-1.7210,-1.2122,C,0,0,0,0,0,0,0,0,0,0,0,0
7.2983,-1.3913,-1.1044,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3587,-2.4636,-1.2830,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6813,-0.2385,-0.9168,O,0,0,0,0,0,0,0,0,0,0,0,0
5.4995,-3.1172,-1.4984,C,0,0,0,0,0,0,0,0,0,0,0,0
6.1922,-4.0913,-1.3393,O,0,0,0,0,0,0,0,0,0,0,0,0
4.2475,-3.3637,-2.0549,O,0,0,0,0,0,0,0,0,0,0,0,0
3.2799,-2.4277,-2.1398,C,0,0,0,0,0,0,0,0,0,0,0,0
2.0582,-2.8488,-2.6612,C,0,0,0,0,0,0,0,0,0,0,0,0
0.9591,-1.9653,-2.7196,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.2463,-2.3556,-3.2481,N,0,0,0,0,0,0,0,0,0,0,0,0
-0.4134,-3.7079,-3.7476,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.3793,-1.4481,-3.2409,C,0,0,0,0,0,0,0,0,0,0,0,0
1.1445,-0.6570,-2.1802,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3680,-0.2636,-1.6732,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4996,-1.1155,-1.6749,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6008,1.5703,1.2784,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4636,1.8300,0.9766,O,0,0,0,0,0,0,0,0,0,0,0,0
5.0088,1.6723,2.5561,O,0,0,0,0,0,0,0,0,0,0,0,0
9.1110,2.4660,2.2478,H,0,0,0,0,0,0,0,0,0,0,0,0
8.9308,1.3823,0.8354,H,0,0,0,0,0,0,0,0,0,0,0,0
7.8722,1.2084,2.2352,H,0,0,0,0,0,0,0,0,0,0,0,0
8.0201,3.7770,0.5146,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8029,3.4486,1.7321,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0998,3.1713,-1.6570,H,0,0,0,0,0,0,0,0,0,0,0,0
6.3345,4.3354,-1.1584,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9759,3.9730,-0.0706,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1489,1.1199,-1.0880,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2165,-3.0445,-2.2050,H,0,0,0,0,0,0,0,0,0,0,0,0
8.3180,-3.1960,-0.4642,H,0,0,0,0,0,0,0,0,0,0,0,0
9.3314,-1.9544,-1.2941,H,0,0,0,0,0,0,0,0,0,0,0,0
1.9950,-3.8835,-2.9904,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.2873,-4.4662,-2.9530,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3108,-3.9391,-4.5483,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.4218,-3.8203,-4.1649,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.1595,-0.5128,-3.7848,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.6941,-1.1760,-2.2166,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.2315,-1.9290,-3.7369,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3159,0.0474,-2.1393,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4218,0.7294,-1.2223,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9380,1.4103,2.6419,H,0,0,0,0,0,0,0,0,0,0,0,0
