0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9943,0.3903,3.0296,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3889,0.2695,2.9588,O,0,0,0,0,0,0,0,0,0,0,0,0
3.0435,1.4652,2.6070,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5372,1.1799,2.5661,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3453,2.4193,2.1973,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7899,3.4885,1.9857,O,0,0,0,0,0,0,0,0,0,0,0,0
6.7146,2.2898,2.1081,N,0,0,0,0,0,0,0,0,0,0,0,0
7.4696,1.0930,2.4475,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5531,0.7890,1.4027,C,0,0,0,0,0,0,0,0,0,0,0,0
9.3781,1.9651,1.1637,N,0,0,0,0,0,0,0,0,0,0,0,0
10.7473,2.0218,1.2742,C,0,0,0,0,0,0,0,0,0,0,0,0
11.2901,3.2395,1.4067,N,0,0,0,0,0,0,0,0,0,0,0,0
12.5923,3.4364,1.6035,C,0,0,0,0,0,0,0,0,0,0,0,0
13.0567,4.8526,1.6516,C,0,0,1,0,0,0,0,0,0,0,0,0
12.2812,5.9293,0.9184,C,0,0,0,0,0,0,0,0,0,0,0,0
12.2395,5.8927,2.4102,C,0,0,0,0,0,0,0,0,0,0,0,0
13.5010,2.3500,1.7465,C,0,0,0,0,0,0,0,0,0,0,0,0
14.9333,2.4921,2.0581,C,0,0,0,0,0,0,0,0,0,0,0,0
16.0231,1.8753,1.4723,C,0,0,0,0,0,0,0,0,0,0,0,0
17.1982,2.3065,2.1753,C,0,0,0,0,0,0,0,0,0,0,0,0
18.5766,2.0412,2.0489,C,0,0,0,0,0,0,0,0,0,0,0,0
19.4649,2.6457,2.9319,C,0,0,0,0,0,0,0,0,0,0,0,0
19.0075,3.5172,3.9455,C,0,0,0,0,0,0,0,0,0,0,0,0
17.6530,3.8052,4.0924,C,0,0,0,0,0,0,0,0,0,0,0,0
16.7600,3.1970,3.1994,C,0,0,0,0,0,0,0,0,0,0,0,0
15.3891,3.2976,3.0953,N,0,0,0,0,0,0,0,0,0,0,0,0
14.7879,3.7839,3.7472,H,0,0,0,0,0,0,0,0,0,0,0,0
12.9708,1.0781,1.5155,C,0,0,0,0,0,0,0,0,0,0,0,0
11.6111,0.8752,1.2347,C,0,0,0,0,0,0,0,0,0,0,0,0
11.2069,-0.4407,0.8483,C,0,0,0,0,0,0,0,0,0,0,0,0
10.9279,-1.5206,0.5178,N,0,0,0,0,0,0,0,0,0,0,0,0
8.5883,3.1352,0.7801,C,0,0,0,0,0,0,0,0,0,0,0,0
7.5179,3.4902,1.8215,C,0,0,2,0,0,0,0,0,0,0,0,0
8.0904,4.1209,3.0963,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5839,-0.5909,3.3109,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5522,0.6916,2.0577,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6784,1.1354,3.7884,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8290,2.2713,3.3363,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6986,1.8379,1.6221,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7248,0.3650,1.8465,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8545,0.7947,3.5502,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8008,0.2273,2.5125,H,0,0,0,0,0,0,0,0,0,0,0,0
7.9517,1.2074,3.4372,H,0,0,0,0,0,0,0,0,0,0,0,0
8.0739,0.4660,0.4593,H,0,0,0,0,0,0,0,0,0,0,0,0
9.1575,-0.0477,1.7644,H,0,0,0,0,0,0,0,0,0,0,0,0
14.1396,4.9769,1.6788,H,0,0,0,0,0,0,0,0,0,0,0,0
11.3915,5.6016,0.3764,H,0,0,0,0,0,0,0,0,0,0,0,0
12.8671,6.7108,0.4272,H,0,0,0,0,0,0,0,0,0,0,0,0
11.3214,5.5316,2.8814,H,0,0,0,0,0,0,0,0,0,0,0,0
12.7871,6.6520,2.9761,H,0,0,0,0,0,0,0,0,0,0,0,0
15.9826,1.2116,0.6109,H,0,0,0,0,0,0,0,0,0,0,0,0
18.9399,1.3670,1.2688,H,0,0,0,0,0,0,0,0,0,0,0,0
20.5356,2.4450,2.8446,H,0,0,0,0,0,0,0,0,0,0,0,0
19.7298,3.9749,4.6261,H,0,0,0,0,0,0,0,0,0,0,0,0
17.3016,4.4813,4.8760,H,0,0,0,0,0,0,0,0,0,0,0,0
13.6333,0.2107,1.5411,H,0,0,0,0,0,0,0,0,0,0,0,0
8.0836,2.9065,-0.1774,H,0,0,0,0,0,0,0,0,0,0,0,0
9.2646,3.9813,0.6266,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8226,4.2062,1.3633,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8216,3.4648,3.5940,H,0,0,0,0,0,0,0,0,0,0,0,0
7.2797,4.3468,3.8054,H,0,0,0,0,0,0,0,0,0,0,0,0
8.6035,5.0648,2.8555,H,0,0,0,0,0,0,0,0,0,0,0,0
