0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.8020,3.0569,-0.4891,O,0,0,0,0,0,0,0,0,0,0,0,0
2.3779,2.2036,0.2706,C,0,0,0,0,0,0,0,0,0,0,0,0
0.8794,1.9488,0.4466,C,0,0,0,0,0,0,0,0,0,0,0,0
0.0270,3.1335,0.0239,C,0,0,1,0,0,0,0,0,0,0,0,0
-0.0824,3.5043,-1.4756,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.5259,3.7400,-1.2776,N,0,0,0,0,0,0,0,0,0,0,0,0
-1.5127,2.9588,-0.0300,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1768,1.3683,1.0177,N,0,0,0,0,0,0,0,0,0,0,0,0
4.5839,1.2669,1.0560,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4352,2.1030,0.3089,C,0,0,0,0,0,0,0,0,0,0,0,0
6.8222,1.9398,0.3947,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3694,0.9518,1.2130,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5184,0.1194,1.9584,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1370,0.2715,1.8864,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3297,-0.8545,2.7872,C,0,0,0,0,0,0,0,0,0,0,0,0
8.7239,-0.8068,2.1165,C,0,0,0,0,0,0,0,0,0,0,0,0
8.8178,0.6012,1.4805,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6617,1.6760,1.4952,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6204,1.0610,-0.1608,H,0,0,0,0,0,0,0,0,0,0,0,0
0.2980,4.0212,0.6155,H,0,0,0,0,0,0,0,0,0,0,0,0
0.1631,2.6406,-2.1269,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4985,4.3722,-1.8248,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.1486,3.4101,-2.0133,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.7978,1.8914,-0.1448,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.1065,3.3836,0.7990,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6898,0.7113,1.6159,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9973,2.8640,-0.3323,H,0,0,0,0,0,0,0,0,0,0,0,0
7.4701,2.5959,-0.1940,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4766,-0.3821,2.4666,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8992,-1.8685,2.8169,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3837,-0.5035,3.8351,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7666,-1.5673,1.3190,H,0,0,0,0,0,0,0,0,0,0,0,0
9.5458,-1.0211,2.8164,H,0,0,0,0,0,0,0,0,0,0,0,0
9.4467,0.6231,0.5760,H,0,0,0,0,0,0,0,0,0,0,0,0
9.2616,1.3255,2.1899,H,0,0,0,0,0,0,0,0,0,0,0,0
