0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9.5573,-4.1189,-1.3612,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5781,-4.3599,-0.4841,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0925,-4.0807,-0.6331,C,0,0,1,0,0,0,0,0,0,0,0,0
6.7482,-3.4200,-1.9773,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3513,-5.4353,-0.5382,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6217,-3.2025,0.5622,C,0,0,0,0,0,0,0,0,0,0,0,0
7.2248,-1.7959,0.6429,C,0,0,0,0,0,0,0,0,0,0,0,0
6.8402,-1.0164,1.9257,C,0,0,2,0,0,0,0,0,0,0,0,0
5.7577,-1.1187,2.0945,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1862,0.4702,1.7900,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7632,1.2796,3.0156,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2243,0.7368,3.9700,O,0,0,0,0,0,0,0,0,0,0,0,0
7.0120,2.6317,3.0007,N,0,0,0,0,0,0,0,0,0,0,0,0
6.5746,3.4584,4.1233,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7140,4.3685,4.5732,C,0,0,0,0,0,0,0,0,0,0,0,0
8.2224,5.1305,3.4927,O,0,0,0,0,0,0,0,0,0,0,0,0
8.7036,4.3102,2.4519,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6072,3.3897,1.9075,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4850,-1.6677,3.1416,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0381,-2.6186,3.7341,O,0,0,0,0,0,0,0,0,0,0,0,0
8.6823,-1.1170,3.4385,O,0,0,0,0,0,0,0,0,0,0,0,0
9.3650,-1.6674,4.5633,C,0,0,0,0,0,0,0,0,0,0,0,0
10.5937,-4.3847,-1.1340,H,0,0,0,0,0,0,0,0,0,0,0,0
9.3761,-3.6560,-2.3351,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8459,-4.8306,0.4720,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0003,-4.0814,-2.8213,H,0,0,0,0,0,0,0,0,0,0,0,0
7.2852,-2.4710,-2.1277,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6682,-3.2074,-2.0329,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6501,-6.1074,-1.3580,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2602,-5.2876,-0.5955,H,0,0,0,0,0,0,0,0,0,0,0,0
6.5692,-5.9444,0.4145,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8342,-3.7433,1.4986,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5213,-3.1168,0.5149,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8914,-1.1988,-0.2225,H,0,0,0,0,0,0,0,0,0,0,0,0
8.3252,-1.8485,0.5703,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6840,0.8763,0.8951,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2690,0.5869,1.6238,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2463,2.7901,4.9295,H,0,0,0,0,0,0,0,0,0,0,0,0
5.7133,4.0795,3.8111,H,0,0,0,0,0,0,0,0,0,0,0,0
8.5223,3.7556,5.0227,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3607,5.0841,5.3309,H,0,0,0,0,0,0,0,0,0,0,0,0
9.5530,3.6898,2.8079,H,0,0,0,0,0,0,0,0,0,0,0,0
9.0713,4.9771,1.6568,H,0,0,0,0,0,0,0,0,0,0,0,0
8.0324,2.7176,1.1525,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8323,4.0077,1.4129,H,0,0,0,0,0,0,0,0,0,0,0,0
10.3158,-1.1251,4.6426,H,0,0,0,0,0,0,0,0,0,0,0,0
9.5492,-2.7435,4.4243,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7711,-1.5314,5.4798,H,0,0,0,0,0,0,0,0,0,0,0,0
