0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.6889,3.4547,-2.8091,Br,0,0,0,0,0,0,0,0,0,0,0,0
5.0499,1.8694,-1.8035,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9916,1.9274,-0.4004,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2406,0.7835,0.3541,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5306,-0.4112,-0.3156,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6208,-0.4719,-1.7322,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3674,0.6957,-2.4792,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0235,-1.8253,-2.0611,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4097,-2.4437,-3.3018,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2868,-1.8020,-4.5595,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7591,-2.3902,-5.7198,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3734,-3.6546,-5.6640,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4856,-4.3133,-4.4515,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0028,-3.7456,-3.2450,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0269,-4.4790,-1.9831,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6467,-5.7632,-1.8884,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6057,-6.5480,-0.7592,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3836,-7.8194,-0.7255,C,0,0,0,0,0,0,0,0,0,0,0,0
9.3049,-8.0824,0.3065,C,0,0,0,0,0,0,0,0,0,0,0,0
10.0674,-9.2523,0.3061,C,0,0,0,0,0,0,0,0,0,0,0,0
9.9230,-10.1879,-0.7235,C,0,0,0,0,0,0,0,0,0,0,0,0
9.0109,-9.9418,-1.7534,C,0,0,0,0,0,0,0,0,0,0,0,0
8.2504,-8.7696,-1.7545,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7590,-6.1352,0.3367,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4446,-7.0099,1.4107,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5193,-6.6615,2.3768,C,0,0,0,0,0,0,0,0,0,0,0,0
4.8492,-5.4258,2.2871,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1524,-4.5453,1.2647,C,0,0,0,0,0,0,0,0,0,0,0,0
6.1353,-4.8449,0.2856,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4228,-3.9431,-0.8169,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0968,-2.5395,-0.8541,C,0,0,0,0,0,0,0,0,0,0,0,0
5.8243,-1.6719,0.2191,N,0,0,0,0,0,0,0,0,0,0,0,0
6.3264,-1.7973,1.5546,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6623,-2.1587,1.7750,C,0,0,0,0,0,0,0,0,0,0,0,0
8.1545,-2.2470,3.0786,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3274,-1.9590,4.1684,C,0,0,0,0,0,0,0,0,0,0,0,0
5.9978,-1.5888,3.9479,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4942,-1.5156,2.6470,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7528,2.8691,0.0960,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2093,0.8320,1.4423,H,0,0,0,0,0,0,0,0,0,0,0,0
5.4207,0.7085,-3.5650,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8068,-0.8283,-4.6215,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6514,-1.8724,-6.6761,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7498,-4.1245,-6.5759,H,0,0,0,0,0,0,0,0,0,0,0,0
7.9390,-5.3040,-4.4425,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2341,-6.1244,-2.7314,H,0,0,0,0,0,0,0,0,0,0,0,0
9.4352,-7.3516,1.1084,H,0,0,0,0,0,0,0,0,0,0,0,0
10.7831,-9.4318,1.1128,H,0,0,0,0,0,0,0,0,0,0,0,0
10.5180,-11.1046,-0.7218,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8851,-10.6693,-2.5596,H,0,0,0,0,0,0,0,0,0,0,0,0
7.5284,-8.5916,-2.5553,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9172,-7.9919,1.4452,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2821,-7.3588,3.1842,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0746,-5.1671,3.0132,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5854,-3.6218,1.1775,H,0,0,0,0,0,0,0,0,0,0,0,0
8.3108,-2.3703,0.9229,H,0,0,0,0,0,0,0,0,0,0,0,0
9.1962,-2.5342,3.2420,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7179,-2.0243,5.1868,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3420,-1.3668,4.7935,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4478,-1.2561,2.4735,H,0,0,0,0,0,0,0,0,0,0,0,0
