0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5.7357,2.6698,1.3948,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0561,1.3609,1.7333,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0657,1.3442,2.7273,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4158,0.1596,3.0699,C,0,0,0,0,0,0,0,0,0,0,0,0
3.7355,-1.0362,2.4308,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7251,-1.0382,1.4335,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0900,-2.2204,0.7525,N,0,0,0,0,0,0,0,0,0,0,0,0
4.6304,-3.5088,0.9197,C,0,0,0,0,0,0,0,0,0,0,0,0
3.7659,-3.8413,1.7059,O,0,0,0,0,0,0,0,0,0,0,0,0
5.3745,-4.5414,0.0381,C,0,0,1,0,0,0,0,0,0,0,0,0
6.2594,-5.3670,0.9846,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4051,-5.3609,-0.6790,N,0,0,0,0,0,0,0,0,0,0,0,0
4.9304,-6.4915,-1.4412,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5517,-6.0961,-2.7958,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5352,-5.3156,-3.6189,C,0,0,2,0,0,0,0,0,0,0,0,0
5.1247,-4.8890,-4.8343,O,0,0,0,0,0,0,0,0,0,0,0,0
4.2012,-4.2442,-5.6917,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5712,-3.0106,-5.0391,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9507,-3.3694,-3.6814,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9696,-4.1281,-2.8230,C,0,0,1,0,0,0,0,0,0,0,0,0
3.4208,-4.6271,-1.4727,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3959,0.1595,1.0743,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4579,0.1224,-0.0024,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3335,3.4860,2.0118,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5900,2.9532,0.3388,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8239,2.6302,1.5707,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8051,2.2761,3.2358,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6466,0.1628,3.8465,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2385,-1.9688,2.6850,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8017,-2.1116,0.0423,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0511,-3.9809,-0.6508,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6205,-5.9557,1.6591,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8870,-4.6962,1.5915,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9348,-6.0424,0.4403,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0875,-7.1822,-1.6272,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6517,-7.0549,-0.8349,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8752,-6.9919,-3.3511,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4481,-5.4688,-2.6500,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6826,-5.9944,-3.8544,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4018,-4.9574,-5.9883,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7564,-3.9718,-6.6027,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8186,-2.5760,-5.7187,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3558,-2.2473,-4.8953,H,0,0,0,0,0,0,0,0,0,0,0,0
2.0605,-4.0080,-3.8367,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5974,-2.4636,-3.1597,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8202,-3.4477,-2.6266,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5663,-5.3036,-1.6624,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0151,-3.7900,-0.8853,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0495,-0.2137,-0.9732,H,0,0,0,0,0,0,0,0,0,0,0,0
7.2842,-0.5639,0.2580,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9090,1.1059,-0.1752,H,0,0,0,0,0,0,0,0,0,0,0,0
