0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.0672,0.5637,1.0213,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5353,0.0490,-0.2061,O,0,0,0,0,0,0,0,0,0,0,0,0
2.8371,0.8989,-1.2148,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7184,2.2970,-1.1401,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0559,3.0823,-2.2427,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5171,2.5029,-3.4409,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8610,3.3021,-4.5681,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1616,3.9610,-5.5507,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5110,4.7093,-6.7031,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4374,6.0771,-6.7655,C,0,0,0,0,0,0,0,0,0,0,0,0
4.8003,6.7944,-7.9553,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7449,8.2000,-8.0786,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1123,8.8222,-9.2655,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5439,8.0491,-10.3575,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6084,6.6603,-10.2634,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2374,6.0407,-9.0661,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3098,4.6860,-9.0020,O,0,0,0,0,0,0,0,0,0,0,0,0
4.9753,3.9367,-7.8861,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0805,2.7439,-7.9504,O,0,0,0,0,0,0,0,0,0,0,0,0
3.6311,1.0921,-3.4991,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2973,0.3066,-2.4071,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8894,-0.3007,1.6748,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1208,1.1203,0.8983,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8110,1.2263,1.4990,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3645,2.7826,-0.2306,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9609,4.1683,-2.1778,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0949,6.6379,-5.8923,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4073,8.7910,-7.2231,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0659,9.9100,-9.3508,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8328,8.5384,-11.2908,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9403,6.0391,-11.0970,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9869,0.6267,-4.4204,H,0,0,0,0,0,0,0,0,0,0,0,0
3.3819,-0.7813,-2.4445,H,0,0,0,0,0,0,0,0,0,0,0,0
