0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.2877,0.6710,-0.2908,O,0,0,0,0,0,0,0,0,0,0,0,0
2.1854,-0.0432,-0.7035,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8717,0.0070,-2.0683,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5763,-1.3537,-2.1777,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8067,-1.7815,-0.7117,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7849,-1.0422,0.0147,N,0,0,0,0,0,0,0,0,0,0,0,0
2.4125,-1.3107,1.3944,C,0,0,0,0,0,0,0,0,0,0,0,0
1.2312,-2.2283,1.5257,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.1117,-1.9548,1.3347,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.7262,-3.1481,1.5480,N,0,0,0,0,0,0,0,0,0,0,0,0
-2.1401,-3.4585,1.5110,C,0,0,1,0,0,0,0,0,0,0,0,0
-2.5492,-4.7325,0.7225,C,0,0,0,0,0,0,0,0,0,0,0,0
-3.0753,-5.3074,1.9801,N,0,0,0,0,0,0,0,0,0,0,0,0
-4.5464,-6.0949,2.0786,S,0,0,1,0,0,0,0,0,0,0,0,0
-5.2583,-5.5648,3.2402,O,0,0,0,0,0,0,0,0,0,0,0,0
-5.1515,-6.0888,0.7420,O,0,0,0,0,0,0,0,0,0,0,0,0
-4.1043,-7.8164,2.4183,C,0,0,0,0,0,0,0,0,0,0,0,0
-4.5225,-8.7640,1.4798,C,0,0,0,0,0,0,0,0,0,0,0,0
-4.2508,-10.1163,1.6955,C,0,0,0,0,0,0,0,0,0,0,0,0
-4.7712,-11.2980,0.5237,Cl,0,0,0,0,0,0,0,0,0,0,0,0
-3.5650,-10.5279,2.8415,C,0,0,0,0,0,0,0,0,0,0,0,0
-3.1499,-9.5779,3.7747,C,0,0,0,0,0,0,0,0,0,0,0,0
-3.4174,-8.2198,3.5749,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.8685,-7.0863,4.7752,Cl,0,0,0,0,0,0,0,0,0,0,0,0
-2.7412,-4.1133,2.7864,C,0,0,0,0,0,0,0,0,0,0,0,0
0.1752,-4.0993,1.8528,N,0,0,0,0,0,0,0,0,0,0,0,0
1.3515,-3.5504,1.8359,N,0,0,0,0,0,0,0,0,0,0,0,0
3.5836,0.8510,-2.0580,H,0,0,0,0,0,0,0,0,0,0,0,0
2.1391,0.2105,-2.8616,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5129,-1.3221,-2.7524,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9112,-2.0801,-2.6709,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8189,-1.5091,-0.3535,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6878,-2.8673,-0.5642,H,0,0,0,0,0,0,0,0,0,0,0,0
2.1842,-0.3444,1.8688,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2687,-1.7646,1.9141,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.6313,-1.0410,1.0590,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.6642,-2.5500,1.1892,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.7012,-5.2987,0.3111,H,0,0,0,0,0,0,0,0,0,0,0,0
-3.3178,-4.5753,-0.0486,H,0,0,0,0,0,0,0,0,0,0,0,0
-5.0559,-8.4302,0.5898,H,0,0,0,0,0,0,0,0,0,0,0,0
-3.3557,-11.5867,3.0013,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.6108,-9.8853,4.6722,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.0070,-4.3254,3.5762,H,0,0,0,0,0,0,0,0,0,0,0,0
-3.6172,-3.5998,3.2092,H,0,0,0,0,0,0,0,0,0,0,0,0
