0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.2759,-0.8843,-1.1862,O,0,0,0,0,0,0,0,0,0,0,0,0
1.7008,-0.2563,-0.2289,C,0,0,0,0,0,0,0,0,0,0,0,0
1.4984,1.0902,-0.0418,N,0,0,0,0,0,0,0,0,0,0,0,0
0.8354,2.0135,-0.8771,C,0,0,0,0,0,0,0,0,0,0,0,0
0.2848,1.6752,-2.1272,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.3570,2.6577,-2.8814,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.4620,3.9744,-2.4289,C,0,0,0,0,0,0,0,0,0,0,0,0
0.1062,4.3162,-1.1856,C,0,0,0,0,0,0,0,0,0,0,0,0
0.7436,3.3387,-0.4213,C,0,0,0,0,0,0,0,0,0,0,0,0
0.0509,5.5920,-0.6979,O,0,0,0,0,0,0,0,0,0,0,0,0
-0.3088,6.5739,-1.6590,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.4717,6.0838,-2.5061,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.1102,4.9017,-3.2001,O,0,0,0,0,0,0,0,0,0,0,0,0
2.4875,-0.9402,0.8641,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3762,-0.2778,1.7265,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0701,-0.9996,2.7001,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8878,-2.3777,2.8217,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0135,-3.0672,1.9586,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8257,-4.5356,2.0706,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8293,-5.1819,3.3488,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6718,-6.4698,3.5368,N,0,0,0,0,0,0,0,0,0,0,0,0
2.4909,-7.2716,2.4507,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3261,-8.6707,2.6433,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1410,-9.5074,1.5623,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1122,-8.9848,0.2427,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2687,-7.6321,0.0239,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4603,-6.7431,1.1183,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6336,-5.3447,0.9625,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3273,-2.3270,0.9823,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8065,1.4673,0.8454,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3532,0.6510,-2.4832,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.8016,2.4120,-3.8483,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1718,3.6432,0.5371,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5572,6.8011,-2.3091,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.5778,7.4834,-1.1019,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.7503,6.8306,-3.2641,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.3501,5.8930,-1.8601,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5637,0.7945,1.6273,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7734,-0.4853,3.3597,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4554,-2.9289,3.5745,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9491,-4.5689,4.2511,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3522,-9.0459,3.6682,H,0,0,0,0,0,0,0,0,0,0,0,0
2.0152,-10.5819,1.7177,H,0,0,0,0,0,0,0,0,0,0,0,0
1.9644,-9.6619,-0.6023,H,0,0,0,0,0,0,0,0,0,0,0,0
2.2465,-7.2255,-0.9911,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6347,-4.9188,-0.0446,H,0,0,0,0,0,0,0,0,0,0,0,0
1.6342,-2.8146,0.2951,H,0,0,0,0,0,0,0,0,0,0,0,0
