0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3.5771,-0.3997,7.1305,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6823,0.0957,7.1724,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0161,0.6997,7.1812,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3287,1.5023,5.9081,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3016,0.6228,4.7431,N,0,0,0,0,0,0,0,0,0,0,0,0
6.6636,1.2975,3.2295,S,0,0,1,0,0,0,0,0,0,0,0,0
6.0401,0.3799,2.2714,O,0,0,0,0,0,0,0,0,0,0,0,0
6.3442,2.7315,3.2284,O,0,0,0,0,0,0,0,0,0,0,0,0
8.4347,1.1376,3.1308,C,0,0,0,0,0,0,0,0,0,0,0,0
9.2341,2.2826,3.1816,C,0,0,0,0,0,0,0,0,0,0,0,0
10.6247,2.1780,3.0658,C,0,0,0,0,0,0,0,0,0,0,0,0
11.1856,0.9063,2.8940,C,0,0,0,0,0,0,0,0,0,0,0,0
10.3671,-0.2495,2.8339,C,0,0,0,0,0,0,0,0,0,0,0,0
8.9942,-0.1432,2.9494,C,0,0,0,0,0,0,0,0,0,0,0,0
11.2689,-1.4568,2.6751,C,0,0,0,0,0,0,0,0,0,0,0,0
12.6192,-0.8190,2.2654,C,0,0,0,0,0,0,0,0,0,0,0,0
12.5144,0.5544,2.7723,N,0,0,0,0,0,0,0,0,0,0,0,0
2.5963,-0.8360,7.1019,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7743,-0.0923,7.3059,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1082,1.3717,8.0519,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3410,1.9269,6.0006,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6253,2.3483,5.8109,H,0,0,0,0,0,0,0,0,0,0,0,0
5.4234,0.1090,4.6370,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7547,3.2564,3.2953,H,0,0,0,0,0,0,0,0,0,0,0,0
11.2512,3.0724,3.0983,H,0,0,0,0,0,0,0,0,0,0,0,0
8.3434,-1.0181,2.8903,H,0,0,0,0,0,0,0,0,0,0,0,0
10.9074,-2.1858,1.9350,H,0,0,0,0,0,0,0,0,0,0,0,0
11.3660,-1.9886,3.6385,H,0,0,0,0,0,0,0,0,0,0,0,0
12.7344,-0.8304,1.1633,H,0,0,0,0,0,0,0,0,0,0,0,0
13.4865,-1.3404,2.6986,H,0,0,0,0,0,0,0,0,0,0,0,0
13.1874,1.2468,2.4646,H,0,0,0,0,0,0,0,0,0,0,0,0
