0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.3289,-0.2639,1.1514,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6948,-0.0341,0.5767,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1843,1.1655,0.1380,C,0,0,0,0,0,0,0,0,0,0,0,0
4.8207,0.9764,-0.4442,S,0,0,0,0,0,0,0,0,0,0,0,0
4.7017,-0.7511,-0.0575,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7288,-1.6208,-0.3230,N,0,0,0,0,0,0,0,0,0,0,0,0
5.6865,-2.9508,0.2833,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4257,-3.9638,-0.5875,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7614,-3.4824,-0.9092,N,0,0,0,0,0,0,0,0,0,0,0,0
8.8855,-4.2502,-0.7498,C,0,0,0,0,0,0,0,0,0,0,0,0
8.7334,-5.4747,-0.2037,N,0,0,0,0,0,0,0,0,0,0,0,0
9.8323,-6.2026,-0.0434,C,0,0,0,0,0,0,0,0,0,0,0,0
11.1028,-5.7538,-0.4148,C,0,0,0,0,0,0,0,0,0,0,0,0
11.1458,-4.4741,-0.9747,C,0,0,0,0,0,0,0,0,0,0,0,0
10.0632,-3.7241,-1.1465,N,0,0,0,0,0,0,0,0,0,0,0,0
7.7899,-2.1741,-1.5408,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0553,-1.1422,-0.6816,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5604,-1.1014,0.4679,N,0,0,0,0,0,0,0,0,0,0,0,0
0.7443,0.6661,1.1882,H,0,0,0,0,0,0,0,0,0,0,0,0
1.4032,-0.6733,2.1724,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7752,-1.0034,0.5495,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6965,2.1379,0.1250,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6340,-3.2344,0.4055,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1478,-2.9227,1.2915,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8576,-4.1247,-1.5245,H,0,0,0,0,0,0,0,0,0,0,0,0
6.5159,-4.9247,-0.0691,H,0,0,0,0,0,0,0,0,0,0,0,0
9.6969,-7.1961,0.4027,H,0,0,0,0,0,0,0,0,0,0,0,0
11.9980,-6.3615,-0.2798,H,0,0,0,0,0,0,0,0,0,0,0,0
12.0980,-4.0360,-1.2999,H,0,0,0,0,0,0,0,0,0,0,0,0
7.2973,-2.2316,-2.5311,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8343,-1.8786,-1.6902,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9629,-0.2085,-1.2566,H,0,0,0,0,0,0,0,0,0,0,0,0
7.6524,-0.9197,0.2270,H,0,0,0,0,0,0,0,0,0,0,0,0
